,31m56s.png,10m04s.png,07m36s.png,38m55s.png,03m10s.png,14m04s.png,33m28s.png,06m47s.png,08m25s.png
1117,109673630000.0,109673630000.0,137647080000.0,13519540000.0,-0.0,-0.0,180038400000.0,251872310000.0,95771705000.0
1118,109673630000.0,95771705000.0,137647080000.0,40719036000.0,-0.0,-0.0,180038400000.0,266420830000.0,123631935000.0
1119,81925740000.0,109673630000.0,81925740000.0,54399844000.0,13519540000.0,-0.0,180038400000.0,281031100000.0,180038400000.0
1120,68135264000.0,109673630000.0,109673630000.0,40719036000.0,13519540000.0,-0.0,123631935000.0,295703700000.0,194285720000.0
1121,81925740000.0,109673630000.0,123631935000.0,40719036000.0,95771705000.0,27092410000.0,95771705000.0,281031100000.0,180038400000.0
1122,81925740000.0,68135264000.0,109673630000.0,40719036000.0,95771705000.0,-0.0,81925740000.0,266420830000.0,194285720000.0
1123,81925740000.0,109673630000.0,109673630000.0,-0.0,68135264000.0,-0.0,54399844000.0,251872310000.0,194285720000.0
1124,68135264000.0,109673630000.0,95771705000.0,-0.0,81925740000.0,-0.0,40719036000.0,237385060000.0,194285720000.0
1125,68135264000.0,123631935000.0,68135264000.0,-0.0,95771705000.0,-0.0,27092410000.0,251872310000.0,208592270000.0
1126,68135264000.0,123631935000.0,81925740000.0,-0.0,-0.0,-0.0,40719036000.0,251872310000.0,165849870000.0
1127,68135264000.0,137647080000.0,68135264000.0,-0.0,-0.0,-0.0,40719036000.0,208592270000.0,222958520000.0
1128,68135264000.0,151719580000.0,81925740000.0,-0.0,-0.0,-0.0,81925740000.0,208592270000.0,208592270000.0
1129,81925740000.0,151719580000.0,81925740000.0,-0.0,-0.0,-0.0,95771705000.0,137647080000.0,151719580000.0
1130,54399844000.0,109673630000.0,68135264000.0,-0.0,-0.0,-0.0,123631935000.0,137647080000.0,194285720000.0
1131,-0.0,81925740000.0,68135264000.0,-0.0,-0.0,-0.0,123631935000.0,137647080000.0,208592270000.0
1132,-0.0,81925740000.0,81925740000.0,-0.0,-0.0,-0.0,95771705000.0,165849870000.0,194285720000.0
1133,-0.0,81925740000.0,109673630000.0,13519540000.0,40719036000.0,-0.0,68135264000.0,165849870000.0,194285720000.0
1134,-0.0,81925740000.0,123631935000.0,13519540000.0,68135264000.0,-0.0,54399844000.0,180038400000.0,194285720000.0
1135,-0.0,81925740000.0,123631935000.0,-0.0,68135264000.0,-0.0,27092410000.0,180038400000.0,137647080000.0
1136,-0.0,81925740000.0,95771705000.0,-0.0,27092410000.0,-0.0,68135264000.0,151719580000.0,109673630000.0
1137,-0.0,81925740000.0,123631935000.0,-0.0,27092410000.0,-0.0,54399844000.0,151719580000.0,109673630000.0
1138,-0.0,109673630000.0,95771705000.0,-0.0,-0.0,-0.0,54399844000.0,165849870000.0,109673630000.0
1139,-0.0,123631935000.0,81925740000.0,-0.0,-0.0,-0.0,54399844000.0,237385060000.0,151719580000.0
1140,40719036000.0,109673630000.0,81925740000.0,-0.0,-0.0,40719036000.0,81925740000.0,237385060000.0,180038400000.0
1141,54399844000.0,123631935000.0,81925740000.0,-0.0,-0.0,-0.0,54399844000.0,251872310000.0,180038400000.0
1142,40719036000.0,123631935000.0,68135264000.0,-0.0,-0.0,-0.0,40719036000.0,237385060000.0,151719580000.0
1143,68135264000.0,109673630000.0,68135264000.0,-0.0,-0.0,-0.0,40719036000.0,208592270000.0,165849870000.0
1144,-0.0,54399844000.0,40719036000.0,-0.0,-0.0,-0.0,54399844000.0,151719580000.0,137647080000.0
1145,-0.0,95771705000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,151719580000.0,137647080000.0
1146,-0.0,95771705000.0,27092410000.0,-0.0,-0.0,-0.0,13519540000.0,165849870000.0,165849870000.0
1147,-0.0,95771705000.0,27092410000.0,-0.0,-0.0,-0.0,54399844000.0,165849870000.0,165849870000.0
1148,-0.0,95771705000.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,165849870000.0,180038400000.0
1149,-0.0,123631935000.0,40719036000.0,-0.0,13519540000.0,-0.0,68135264000.0,208592270000.0,180038400000.0
1150,-0.0,81925740000.0,-0.0,-0.0,54399844000.0,13519540000.0,81925740000.0,208592270000.0,165849870000.0
1151,-0.0,27092410000.0,13519540000.0,-0.0,27092410000.0,13519540000.0,81925740000.0,180038400000.0,137647080000.0
1152,13519540000.0,27092410000.0,40719036000.0,-0.0,-0.0,-0.0,68135264000.0,222958520000.0,109673630000.0
1153,-0.0,68135264000.0,95771705000.0,-0.0,-0.0,13519540000.0,68135264000.0,208592270000.0,109673630000.0
1154,-0.0,109673630000.0,40719036000.0,-0.0,-0.0,-0.0,81925740000.0,180038400000.0,68135264000.0
1155,13519540000.0,194285720000.0,95771705000.0,-0.0,-0.0,13519540000.0,68135264000.0,151719580000.0,137647080000.0
1156,13519540000.0,151719580000.0,95771705000.0,-0.0,-0.0,13519540000.0,68135264000.0,137647080000.0,165849870000.0
1157,13519540000.0,123631935000.0,81925740000.0,-0.0,-0.0,27092410000.0,68135264000.0,95771705000.0,165849870000.0
1158,27092410000.0,54399844000.0,81925740000.0,-0.0,-0.0,13519540000.0,81925740000.0,109673630000.0,95771705000.0
1159,40719036000.0,54399844000.0,109673630000.0,-0.0,13519540000.0,-0.0,-0.0,151719580000.0,81925740000.0
1160,40719036000.0,-0.0,54399844000.0,-0.0,13519540000.0,-0.0,27092410000.0,151719580000.0,81925740000.0
1161,40719036000.0,-0.0,54399844000.0,13519540000.0,13519540000.0,-0.0,54399844000.0,151719580000.0,95771705000.0
1162,81925740000.0,-0.0,54399844000.0,13519540000.0,13519540000.0,-0.0,54399844000.0,165849870000.0,81925740000.0
1163,81925740000.0,27092410000.0,40719036000.0,-0.0,13519540000.0,-0.0,81925740000.0,151719580000.0,81925740000.0
1164,54399844000.0,27092410000.0,40719036000.0,-0.0,27092410000.0,-0.0,95771705000.0,95771705000.0,54399844000.0
1165,54399844000.0,54399844000.0,40719036000.0,-0.0,13519540000.0,-0.0,95771705000.0,68135264000.0,54399844000.0
1166,54399844000.0,68135264000.0,54399844000.0,13519540000.0,27092410000.0,-0.0,68135264000.0,54399844000.0,54399844000.0
1167,-0.0,68135264000.0,54399844000.0,68135264000.0,-0.0,-0.0,54399844000.0,40719036000.0,40719036000.0
1168,-0.0,68135264000.0,54399844000.0,68135264000.0,-0.0,27092410000.0,40719036000.0,40719036000.0,40719036000.0
1169,40719036000.0,27092410000.0,54399844000.0,68135264000.0,-0.0,40719036000.0,27092410000.0,40719036000.0,27092410000.0
1170,40719036000.0,-0.0,54399844000.0,68135264000.0,-0.0,40719036000.0,68135264000.0,68135264000.0,-0.0
1171,40719036000.0,27092410000.0,54399844000.0,40719036000.0,-0.0,27092410000.0,95771705000.0,68135264000.0,-0.0
1172,68135264000.0,-0.0,54399844000.0,40719036000.0,-0.0,-0.0,95771705000.0,68135264000.0,-0.0
1173,68135264000.0,-0.0,68135264000.0,27092410000.0,-0.0,-0.0,95771705000.0,27092410000.0,-0.0
1174,81925740000.0,-0.0,13519540000.0,27092410000.0,-0.0,-0.0,81925740000.0,54399844000.0,-0.0
1175,109673630000.0,-0.0,81925740000.0,-0.0,-0.0,-0.0,68135264000.0,27092410000.0,-0.0
1176,95771705000.0,-0.0,54399844000.0,-0.0,-0.0,-0.0,68135264000.0,27092410000.0,-0.0
1177,68135264000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,40719036000.0,27092410000.0
1178,13519540000.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,40719036000.0,68135264000.0,54399844000.0
1179,13519540000.0,-0.0,40719036000.0,-0.0,-0.0,-0.0,40719036000.0,68135264000.0,68135264000.0
1180,-0.0,68135264000.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,95771705000.0,68135264000.0
1181,-0.0,68135264000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,95771705000.0,54399844000.0
1182,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,95771705000.0,13519540000.0
1183,27092410000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,95771705000.0,-0.0
1184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,95771705000.0,-0.0
1185,-0.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,-0.0,68135264000.0,27092410000.0
1186,13519540000.0,54399844000.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,68135264000.0,27092410000.0
1187,-0.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,68135264000.0,27092410000.0
1188,13519540000.0,27092410000.0,13519540000.0,-0.0,-0.0,-0.0,13519540000.0,95771705000.0,68135264000.0
1189,13519540000.0,27092410000.0,13519540000.0,-0.0,-0.0,-0.0,54399844000.0,68135264000.0,40719036000.0
1190,13519540000.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,13519540000.0,81925740000.0,40719036000.0
1191,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,95771705000.0,95771705000.0
1192,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,109673630000.0
1193,13519540000.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,95771705000.0
1194,13519540000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,68135264000.0
1195,40719036000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,40719036000.0
1196,27092410000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,-0.0
1197,40719036000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,-0.0
1198,40719036000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,-0.0
1199,54399844000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,-0.0
1200,27092410000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1201,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1202,-0.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0
1203,-0.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,13519540000.0,-0.0
1204,-0.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,81925740000.0,-0.0
1205,-0.0,54399844000.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,109673630000.0,-0.0
1206,13519540000.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,-0.0
1207,54399844000.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,-0.0,95771705000.0,-0.0
1208,13519540000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,-0.0
1209,-0.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,-0.0
1210,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1211,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,-0.0
1212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1213,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1214,-0.0,-0.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1215,-0.0,-0.0,40719036000.0,-0.0,13519540000.0,-0.0,-0.0,13519540000.0,-0.0
1216,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1217,-0.0,-0.0,13519540000.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0
1218,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0
1219,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,40719036000.0,-0.0,-0.0
1220,-0.0,-0.0,-0.0,13519540000.0,27092410000.0,-0.0,40719036000.0,-0.0,-0.0
1221,-0.0,-0.0,-0.0,40719036000.0,27092410000.0,-0.0,68135264000.0,-0.0,-0.0
1222,-0.0,40719036000.0,-0.0,68135264000.0,40719036000.0,-0.0,40719036000.0,-0.0,-0.0
1223,-0.0,-0.0,-0.0,54399844000.0,27092410000.0,40719036000.0,68135264000.0,-0.0,-0.0
1224,-0.0,-0.0,-0.0,13519540000.0,27092410000.0,27092410000.0,40719036000.0,-0.0,13519540000.0
1225,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,13519540000.0,-0.0,27092410000.0
1226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,27092410000.0
1227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,54399844000.0
1228,40719036000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,40719036000.0
1229,40719036000.0,68135264000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,-0.0
1230,54399844000.0,68135264000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,27092410000.0,-0.0
1231,54399844000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,13519540000.0,27092410000.0,-0.0
1232,54399844000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,40719036000.0,-0.0,-0.0
1233,13519540000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,54399844000.0,27092410000.0,-0.0
1234,13519540000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,54399844000.0,27092410000.0,-0.0
1235,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,27092410000.0,-0.0
1236,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,-0.0,13519540000.0
1237,-0.0,13519540000.0,27092410000.0,-0.0,-0.0,-0.0,40719036000.0,27092410000.0,13519540000.0
1238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,13519540000.0,-0.0
1239,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0
1240,-0.0,13519540000.0,13519540000.0,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0
1241,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1242,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1243,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1250,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1251,-0.0,-0.0,27092410000.0,-0.0,-0.0,27092410000.0,-0.0,27092410000.0,-0.0
1252,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1254,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1260,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1262,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1263,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1264,54399844000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,13519540000.0,-0.0
1265,13519540000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0
1266,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1268,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1269,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1270,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1271,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1272,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1273,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1274,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0
1275,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0
1276,27092410000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,27092410000.0,-0.0,-0.0
1277,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,27092410000.0,-0.0,-0.0
1278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0
1279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,-0.0,-0.0
1280,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1282,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1283,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1284,13519540000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,54399844000.0,-0.0
1285,13519540000.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,68135264000.0,-0.0
1286,-0.0,-0.0,27092410000.0,40719036000.0,-0.0,13519540000.0,-0.0,95771705000.0,-0.0
1287,-0.0,-0.0,-0.0,27092410000.0,-0.0,27092410000.0,13519540000.0,81925740000.0,-0.0
1288,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,27092410000.0,81925740000.0,-0.0
1289,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,27092410000.0,68135264000.0,-0.0
1290,-0.0,-0.0,-0.0,-0.0,54399844000.0,27092410000.0,-0.0,54399844000.0,-0.0
1291,-0.0,-0.0,-0.0,-0.0,68135264000.0,27092410000.0,27092410000.0,54399844000.0,-0.0
1292,-0.0,-0.0,40719036000.0,-0.0,54399844000.0,40719036000.0,-0.0,54399844000.0,-0.0
1293,-0.0,-0.0,40719036000.0,-0.0,27092410000.0,27092410000.0,-0.0,40719036000.0,-0.0
1294,-0.0,-0.0,27092410000.0,-0.0,27092410000.0,27092410000.0,-0.0,68135264000.0,-0.0
1295,-0.0,-0.0,40719036000.0,27092410000.0,27092410000.0,-0.0,13519540000.0,40719036000.0,-0.0
1296,-0.0,-0.0,27092410000.0,27092410000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0
1297,-0.0,-0.0,-0.0,27092410000.0,40719036000.0,-0.0,13519540000.0,27092410000.0,13519540000.0
1298,-0.0,-0.0,-0.0,-0.0,40719036000.0,-0.0,27092410000.0,40719036000.0,13519540000.0
1299,-0.0,-0.0,-0.0,40719036000.0,27092410000.0,-0.0,27092410000.0,27092410000.0,13519540000.0
1300,-0.0,27092410000.0,-0.0,40719036000.0,-0.0,-0.0,40719036000.0,27092410000.0,-0.0
1301,-0.0,27092410000.0,-0.0,40719036000.0,-0.0,-0.0,40719036000.0,40719036000.0,13519540000.0
1302,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,-0.0
1303,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,68135264000.0
1304,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,68135264000.0
1305,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,68135264000.0
1306,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,109673630000.0
1307,-0.0,13519540000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,13519540000.0,68135264000.0
1308,-0.0,13519540000.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0
1309,13519540000.0,13519540000.0,-0.0,-0.0,27092410000.0,13519540000.0,-0.0,-0.0,-0.0
1310,-0.0,-0.0,-0.0,-0.0,13519540000.0,27092410000.0,-0.0,-0.0,-0.0
1311,-0.0,27092410000.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0
1312,-0.0,27092410000.0,-0.0,-0.0,-0.0,27092410000.0,13519540000.0,-0.0,-0.0
1313,13519540000.0,81925740000.0,40719036000.0,-0.0,13519540000.0,27092410000.0,13519540000.0,-0.0,-0.0
1314,13519540000.0,95771705000.0,40719036000.0,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0
1315,27092410000.0,109673630000.0,40719036000.0,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0
1316,40719036000.0,81925740000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1317,40719036000.0,40719036000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1318,13519540000.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1319,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13519540000.0
1320,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,13519540000.0
1321,-0.0,13519540000.0,-0.0,27092410000.0,27092410000.0,-0.0,-0.0,13519540000.0,40719036000.0
1322,-0.0,27092410000.0,-0.0,27092410000.0,54399844000.0,27092410000.0,-0.0,-0.0,13519540000.0
1323,-0.0,27092410000.0,-0.0,27092410000.0,54399844000.0,27092410000.0,-0.0,40719036000.0,-0.0
1324,-0.0,27092410000.0,-0.0,-0.0,54399844000.0,27092410000.0,-0.0,81925740000.0,-0.0
1325,-0.0,27092410000.0,-0.0,-0.0,68135264000.0,-0.0,13519540000.0,40719036000.0,-0.0
1326,-0.0,27092410000.0,13519540000.0,-0.0,54399844000.0,-0.0,-0.0,-0.0,-0.0
1327,-0.0,-0.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,81925740000.0,-0.0
1328,13519540000.0,-0.0,54399844000.0,-0.0,-0.0,-0.0,40719036000.0,40719036000.0,-0.0
1329,13519540000.0,-0.0,-0.0,-0.0,68135264000.0,-0.0,-0.0,-0.0,-0.0
1330,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0
1331,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,40719036000.0
1332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1333,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,-0.0,54399844000.0
1334,-0.0,-0.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,40719036000.0
1335,-0.0,68135264000.0,68135264000.0,-0.0,-0.0,27092410000.0,-0.0,27092410000.0,-0.0
1336,-0.0,95771705000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1337,-0.0,40719036000.0,-0.0,-0.0,-0.0,81925740000.0,54399844000.0,54399844000.0,-0.0
1338,-0.0,68135264000.0,-0.0,-0.0,-0.0,68135264000.0,-0.0,54399844000.0,-0.0
1339,27092410000.0,68135264000.0,-0.0,-0.0,-0.0,68135264000.0,-0.0,-0.0,-0.0
1340,27092410000.0,13519540000.0,-0.0,-0.0,-0.0,68135264000.0,40719036000.0,-0.0,-0.0
1341,27092410000.0,13519540000.0,27092410000.0,-0.0,-0.0,40719036000.0,40719036000.0,13519540000.0,-0.0
1342,13519540000.0,40719036000.0,27092410000.0,-0.0,-0.0,27092410000.0,40719036000.0,-0.0,-0.0
1343,13519540000.0,13519540000.0,27092410000.0,-0.0,-0.0,27092410000.0,-0.0,13519540000.0,-0.0
1344,-0.0,13519540000.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,13519540000.0,-0.0
1345,27092410000.0,40719036000.0,54399844000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1346,-0.0,54399844000.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0
1347,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,-0.0,68135264000.0,-0.0
1348,-0.0,-0.0,40719036000.0,-0.0,-0.0,-0.0,-0.0,68135264000.0,-0.0
1349,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,68135264000.0,-0.0
1350,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,68135264000.0,-0.0
1351,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,-0.0,95771705000.0,-0.0
1352,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0,54399844000.0,-0.0
1353,-0.0,-0.0,-0.0,13519540000.0,-0.0,-0.0,-0.0,68135264000.0,27092410000.0
1354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27092410000.0,123631935000.0,27092410000.0
1355,40719036000.0,-0.0,-0.0,-0.0,-0.0,40719036000.0,27092410000.0,151719580000.0,54399844000.0
1356,54399844000.0,-0.0,-0.0,13519540000.0,-0.0,40719036000.0,-0.0,151719580000.0,27092410000.0
1357,54399844000.0,-0.0,-0.0,13519540000.0,40719036000.0,-0.0,-0.0,137647080000.0,13519540000.0
1358,54399844000.0,-0.0,-0.0,13519540000.0,54399844000.0,-0.0,-0.0,81925740000.0,-0.0
1359,27092410000.0,-0.0,-0.0,-0.0,54399844000.0,-0.0,-0.0,40719036000.0,-0.0
1360,13519540000.0,-0.0,-0.0,13519540000.0,13519540000.0,-0.0,-0.0,13519540000.0,-0.0
1361,13519540000.0,-0.0,-0.0,27092410000.0,13519540000.0,-0.0,-0.0,40719036000.0,-0.0
1362,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,40719036000.0,-0.0
1363,-0.0,-0.0,-0.0,-0.0,27092410000.0,-0.0,-0.0,-0.0,-0.0
1364,-0.0,-0.0,-0.0,-0.0,54399844000.0,-0.0,-0.0,-0.0,40719036000.0
1365,-0.0,-0.0,-0.0,-0.0,54399844000.0,27092410000.0,-0.0,13519540000.0,40719036000.0
1366,-0.0,-0.0,-0.0,-0.0,40719036000.0,27092410000.0,-0.0,13519540000.0,13519540000.0
1367,-0.0,-0.0,-0.0,-0.0,13519540000.0,40719036000.0,-0.0,13519540000.0,-0.0
1368,-0.0,68135264000.0,-0.0,-0.0,27092410000.0,40719036000.0,-0.0,13519540000.0,-0.0
